ქალაქი,"ID ქალაქი",სკოლა,"ID სკოლა"
აბაშა,5,1,1
აბაშა,5,2,2
აბაშა,5,"განათლების კარი",3
აბაშა,5,გეზათის,4
აბაშა,5,ეწერის,5
აბაშა,5,ზანათის,6
აბაშა,5,კეთილარის,7
აბაშა,5,კვათანის,8
აბაშა,5,მაიდნის,9
აბაშა,5,მაცხოვრისკარის,10
აბაშა,5,"პირველი მაისის",11
აბაშა,5,სეფიეთის,12
აბაშა,5,სუჯუნის,13
აბაშა,5,ქოლობნის,14
აბაშა,5,"ძველი აბაშის",15
აბაშა,5,წყემის,16
აბაშა,5,მარნის,17
აბაშა,5,ნაესაკოვოს,18
აბაშა,5,ნოღოხაშის,19
აბაშა,5,ონტოფოს,20
აბაშა,5,საგვაზავოს,21
აბაშა,5,სამიქაოს,22
აბაშა,5,ტყვირის,23
ადიგენი,6,2,24
ადიგენი,6,აბასთუმნის,25
ადიგენი,6,არალის,26
ადიგენი,6,არლის,27
ადიგენი,6,ბენარის,28
ადიგენი,6,გომაროს,29
ადიგენი,6,"დაბა აბასთუმნის",30
ადიგენი,6,"დაბა ადიგენის",31
ადიგენი,6,"დიდი სმადის",32
ადიგენი,6,ვარხანის,33
ადიგენი,6,ზანავის,34
ადიგენი,6,იმერთუბნის,35
