ქალაქი,ID ქალაქი,სკოლა,ID სკოლა,სკოლის ფიქსირებული ID
ზუგდიდი,4,ურთის,665,210
ზუგდიდი,4,ფრანგული,666,676
ზუგდიდი,4,ქართულ-ფრანგული,667,676
ზუგდიდი,4,ყულიშკარის,668,214
ზუგდიდი,4,შამგონის,669,244
ზუგდიდი,4,ჩხორიის,670,208
ზუგდიდი,4,ცაიშის,671,236
ზუგდიდი,4,ძველი აბასთუმნის,672,
ზუგდიდი,4,წმინდა გიორგის,673,675
ზუგდიდი,4,ჭაქვინჯის,674,234
ზუგდიდი,4,ჭითაწყარის,675,252
ზუგდიდი,4,ჭკადუაშის,676,242
ზუგდიდი,4,ხაიშის,677,4000
ზუგდიდი,4,ხამისკურის,678,
ზუგდიდი,4,ჯვარის 1,679,1176
ზუგდიდი,4,ჯვარის 4,680,4001
ზუგდიდი,4,ჯიხაშკარის,681,246
ზუგდიდი,4,ჯიხაშკარის 1,682,246
ზუგდიდი,4,ჯიხაშკარის 2,683,206
ზუგდიდი,4,ჯიჯი,684,1603
ზუგდიდი,4,ჯუმის,685,227
თბილისი,1,1,686,
თბილისი,1,10,695,36
თბილისი,1,100,777,115
თბილისი,1,102,778,101
თბილისი,1,103,779,195
თბილისი,1,104,780,143
თბილისი,1,105,781,183
თბილისი,1,106,782,157
თბილისი,1,107,783,164
თბილისი,1,108,784,187
თბილისი,1,11,696,37
თბილისი,1,111,785,4014
თბილისი,1,112,786,38
თბილისი,1,113,787,39
თბილისი,1,114,788,40
თბილისი,1,115,789,41
თბილისი,1,116,790,123
თბილისი,1,117,791,198
თბილისი,1,118,792,42
თბილისი,1,119,793,43
თბილისი,1,12,697,44
თბილისი,1,120,794,45
თბილისი,1,121,795,
თბილისი,1,122,796,89
თბილისი,1,123,797,108
თბილისი,1,124,798,191
თბილისი,1,125,799,
თბილისი,1,126,800,83
თბილისი,1,127,801,161
თბილისი,1,128,802,109
თბილისი,1,129,803,46
თბილისი,1,13,698,4004
თბილისი,1,130,804,116
თბილისი,1,131,805,166
თბილისი,1,132,806,47
თბილისი,1,133,807,48
თბილისი,1,135,808,
თბილისი,1,136,809,49
თბილისი,1,137,810,1604
თბილისი,1,138,811,50
თბილისი,1,139,812,171
თბილისი,1,14,699,51
თბილისი,1,140,813,114
თბილისი,1,141,814,52
თბილისი,1,142,815,53
თბილისი,1,143,816,54
თბილისი,1,144,817,156
თბილისი,1,145,818,168
თბილისი,1,146,819,165
თბილისი,1,147,820,121
თბილისი,1,149,821,55
თბილისი,1,15,700,
თბილისი,1,150,822,152
თბილისი,1,151,823,110
თბილისი,1,152,824,169
თბილისი,1,153,825,179
თბილისი,1,154,826,56
თბილისი,1,155,827,120
თბილისი,1,156,828,196
თბილისი,1,157,829,167
თბილისი,1,158,830,85
თბილისი,1,159,831,57
თბილისი,1,16,701,58
თბილისი,1,160,832,59
თბილისი,1,161,833,106
თბილისი,1,162,834,103
თბილისი,1,163,835,159
თბილისი,1,164,836,4016
თბილისი,1,165,837,84
თბილისი,1,166,838,113
თბილისი,1,167,839,60
თბილისი,1,168,840,194
თბილისი,1,169,841,119
თბილისი,1,17,702,90
თბილისი,1,171,842,86
თბილისი,1,172,843,199
თბილისი,1,173,844,61
თბილისი,1,174,845,62
თბილისი,1,175,846,63
თბილისი,1,176,847,180
თბილისი,1,177,848,64
თბილისი,1,178,849,192
თბილისი,1,179,850,181
თბილისი,1,18,703,134
თბილისი,1,180,851,176
თბილისი,1,181,852,65
თბილისი,1,182,853,197
თბილისი,1,183,854,138
თბილისი,1,184,855,4018
თბილისი,1,185,856,
თბილისი,1,186,857,94
თბილისი,1,187,858,
თბილისი,1,188,859,4020
თბილისი,1,190,860,66
თბილისი,1,191,861,67
თბილისი,1,192,862,95
თბილისი,1,193,863,
თბილისი,1,194,864,
თბილისი,1,195,865,91
თბილისი,1,198,866,
თბილისი,1,199,867,100
თბილისი,1,2,687,117
თბილისი,1,20,704,154
თბილისი,1,202,868,139
თბილისი,1,203,869,96
თბილისი,1,204,870,4022
თბილისი,1,205,871,
თბილისი,1,207,872,69
თბილისი,1,208,873,70
თბილისი,1,209,874,71
თბილისი,1,21,705,127
თბილისი,1,21 საუკუნე,885,601
თბილისი,1,210,875,111
თბილისი,1,211,876,4023
თბილისი,1,212,877,4024
თბილისი,1,213,878,4025
თბილისი,1,214,879,4026
თბილისი,1,215,880,201
თბილისი,1,216,881,202
თბილისი,1,217,882,200
თბილისი,1,218,883,163
თბილისი,1,219,884,162
თბილისი,1,22,706,118
თბილისი,1,23,707,130
თბილისი,1,24,708,1563
თბილისი,1,26,709,122
თბილისი,1,28,710,4005
თბილისი,1,29,711,125
თბილისი,1,3,688,4003
თბილისი,1,30,712,148
თბილისი,1,31,713,142
თბილისი,1,32,714,72
თბილისი,1,34,715,4006
თბილისი,1,35,716,87
თბილისი,1,36,717,135
თბილისი,1,37,718,126
თბილისი,1,39,719,73
თბილისი,1,4,689,124
თბილისი,1,40,720,
თბილისი,1,41,721,92
თბილისი,1,42,722,144
თბილისი,1,43,723,140
თბილისი,1,44,724,4007
თბილისი,1,45,725,74
თბილისი,1,46,726,128
თბილისი,1,47,727,129
თბილისი,1,48,728,75
თბილისი,1,49,729,145
თბილისი,1,5,690,112
თბილისი,1,50,730,141
თბილისი,1,51,731,137
თბილისი,1,52,732,105
თბილისი,1,53,733,132
თბილისი,1,54,734,107
თბილისი,1,55,735,97
თბილისი,1,57,736,4009
თბილისი,1,58,737,4010
თბილისი,1,59,738,76
თბილისი,1,6,691,77
თბილისი,1,60,739,98
თბილისი,1,61,740,88
თბილისი,1,62,741,93
თბილისი,1,63,742,149
თბილისი,1,64,743,102
თბილისი,1,65,744,175
თბილისი,1,66,745,
თბილისი,1,67,746,151
თბილისი,1,69,747,78
თბილისი,1,7,692,81
თბილისი,1,70,748,182
თბილისი,1,71,749,79
თბილისი,1,72,750,189
თბილისი,1,73,751,133
თბილისი,1,74,752,158
თბილისი,1,75,753,147
თბილისი,1,76,754,185
თბილისი,1,77,755,146
თბილისი,1,78,756,4011
თბილისი,1,79,757,80
თბილისი,1,8,693,81
თბილისი,1,80,758,
თბილისი,1,81,759,155
თბილისი,1,82,760,184
თბილისი,1,83,761,188
თბილისი,1,84,762,131
თბილისი,1,85,763,172
თბილისი,1,86,764,177
თბილისი,1,87,765,160
თბილისი,1,88,766,136
თბილისი,1,89,767,173
თბილისი,1,9,694,82
თბილისი,1,90,768,174
თბილისი,1,91,769,4012
თბილისი,1,92,770,193
თბილისი,1,94,771,190
თბილისი,1,95,772,4013
თბილისი,1,96,773,186
თბილისი,1,97,774,170
თბილისი,1,98,775,150
თბილისი,1,99,776,178
თბილისი,1,ათინათი,886,575
თბილისი,1,აია ჯესს,887,529
თბილისი,1,აიბი მთიები,888,595
თბილისი,1,აისი,889,1605
თბილისი,1,ალბიონი,890,622
თბილისი,1,ალმასი,891,1562
თბილისი,1,ამერიკული აკადემია,892,573
თბილისი,1,ანდრია პირველწოდებულის,893,
თბილისი,1,ანიზეტი,894,
თბილისი,1,არქიმედე,895,1825
თბილისი,1,ასი ათასი მოწამის სახელობის ფესვები,896,576
თბილისი,1,აფხაზეთის 2,897,1620
თბილისი,1,აფხაზეთის 3,898,1612
თბილისი,1,ახალი ლიცეუმი,899,561
თბილისი,1,ახალი სკოლა,900,549
თბილისი,1,ახალი ქართული გიმნაზია,901,631
თბილისი,1,ახალი ქართული სკოლა,902,549
თბილისი,1,ბაკურ სულაკაურის,903,4028
თბილისი,1,ბაქსვუდი,904,1607
თბილისი,1,ბიზნეს სკოლა,905,621
თბილისი,1,ბინული,906,596
თბილისი,1,ბიჯისი,907,563
თბილისი,1,ბრითიშ ქონექშენი,908,563
თბილისი,1,ბრიტანიკა,909,545
თბილისი,1,ბრიტანულ-ქართული,910,563
თბილისი,1,ბრიტანულ-ქართული აკადემია,911,563
თბილისი,1,ბრიტანულ-ქართული სკოლა,912,563
თბილისი,1,გერგეტი,913,594
თბილისი,1,გერმანული საერთაშორისო,914,612
თბილისი,1,გიმნაზია,915,
თბილისი,1,გრაალი,916,584
თბილისი,1,გრიგოლ ხანძთელის,917,630
თბილისი,1,გურამ დევდარიანის,918,572
თბილისი,1,დავითიანი,919,618
თბილისი,1,დეა,920,544
თბილისი,1,დემირელი,921,607
თბილისი,1,დიმიტრი ყიფიანის,922,565
თბილისი,1,ევროპული სკოლა,923,553
თბილისი,1,ენკა,924,600
თბილისი,1,ერუდიტი,925,557
თბილისი,1,ვალდორფი,926,588
თბილისი,1,ვერისუბნის ლიცეუმი,927,604
თბილისი,1,თავადაზნაურთა,928,548
თბილისი,1,თამარ მეფის,929,4034
თბილისი,1,თამარიონი,930,537
თბილისი,1,თანამედროვე განათლების აკადემია,931,1570
თბილისი,1,იაკობ გოგებაშვილის,932,4035
თბილისი,1,იბერია,933,578
თბილისი,1,ივერია,934,629
თბილისი,1,ივერიის ღვთისმშობლის,935,527
თბილისი,1,ივერიონი,936,4036
თბილისი,1,ივერონი,937,4036
თბილისი,1,ილია მართლის,938,558
თბილისი,1,ინტელექტი,939,627
თბილისი,1,ინტელექტი 21,940,614
თბილისი,1,იუჯი,941,1606
თბილისი,1,კავკასიის ფრანგული სკოლა,942,1836
თბილისი,1,კაი ყმა,943,589
თბილისი,1,კანდელი,944,625
თბილისი,1,კანდიდი,945,528
თბილისი,1,კერძო,946,4037
თბილისი,1,კლასიკური გიმნაზია,947,153
თბილისი,1,კობახიძე,948,146
თბილისი,1,კომაროვი,949,100
თბილისი,1,კრეატიული განათლების,950,581
თბილისი,1,ლამპარი,951,1827
თბილისი,1,ლაშარი,952,543
თბილისი,1,ლიდერი,953,580
თბილისი,1,ლილე,954,532
თბილისი,1,ლისის გიმნაზია,955,
თბილისი,1,ლიცეუმი,956,
თბილისი,1,ლოგოსი,957,1621
თბილისი,1,ლომისი,958,530
თბილისი,1,მართლმადიდებლური,959,4039
თბილისი,1,მარჯი,960,1565
თბილისი,1,მე-6 გერმანული ექსპერიმენტალური სკოლა,961,612
თბილისი,1,მეექვსე საავტორო,962,611
თბილისი,1,მერმისი,963,1608
თბილისი,1,მთაწმინდელები,964,562
თბილისი,1,მილენიუმი,965,821
თბილისი,1,მომავლის,966,570
თბილისი,1,მოძღვარი,967,620
თბილისი,1,მუსიკალური სემინარია,968,
თბილისი,1,მწვანე სკოლა,969,599
თბილისი,1,მწიგნობართუხუცესი,970,550
თბილისი,1,მწიგნობარი,971,590
თბილისი,1,მჭევრი,972,621
თბილისი,1,ნიკო ბაგრატიონის,973,548
თბილისი,1,ნინო,974,616
თბილისი,1,ნიუტონი,975,820
თბილისი,1,ნიჭიერთა კერძო სკოლა,976,542
თბილისი,1,ნუნუ ავაგუმაშვილი,977,531
თბილისი,1,ოაზისი,978,540
თბილისი,1,ოლიმპი,979,552
თბილისი,1,ოპიზა,980,623
თბილისი,1,ორ ავნერ და ჰანა,981,602
თბილისი,1,ოქორს აკვანი,982,628
თბილისი,1,ოქროს აკვანი,983,628
თბილისი,1,პეგასი,984,538
თბილისი,1,პირველი ექსპერიმენტული,985,104
თბილისი,1,პოლიგლოტი,986,525
თბილისი,1,პოლუსი,987,615
თბილისი,1,პროგრესი,988,
თბილისი,1,პრომეთე,989,535
თბილისი,1,საბანკო იურიდიული ლიცეუმი,990,582
თბილისი,1,სადუნი,991,1566
თბილისი,1,საერთაშორისო ქართული სკოლა,992,609
თბილისი,1,საერო სკოლა,993,
თბილისი,1,სანთელი,994,1567
თბილისი,1,სანტ ეგზიუპერი,995,
თბილისი,1,საპატრიარქო,996,
თბილისი,1,სასულიერო,997,4043
თბილისი,1,საუნჯე,998,4044
თბილისი,1,სინათლე,999,626
თბილისი,1,სხივი,1000,1835
თბილისი,1,ტიესი,1001,4046
თბილისი,1,ფენიქსი,1002,610
თბილისი,1,ფესვები,1003,576
თბილისი,1,ფილიპე გოგიჩაიშვილის,1004,605
თბილისი,1,ქართულ-ამერიკული,1005,823
თბილისი,1,ქართულ-ამერიკული უმაღლესი,1006,524
თბილისი,1,ქართული სასწავლებელი,1007,608
თბილისი,1,ქორალი,1008,567
თბილისი,1,შავნაბადა,1009,617
თბილისი,1,შიბლიანის,1010,4047
თბილისი,1,შოვი,1011,619
თბილისი,1,შუმანის,1012,560
თბილისი,1,ჩვენი სკოლა,1013,583
თბილისი,1,ცისაკარი,1014,536
თბილისი,1,ცისკარი,1015,1564
თბილისი,1,ცოდნა,1016,534
თბილისი,1,წინწყაროს,1017,
თბილისი,1,წმ. გიორგის სახ. ბრიტანულ-ქართული,1018,563
თბილისი,1,წმინდა ბარბარეს,1019,4049
თბილისი,1,წმინდა გიორგის,1020,563
თბილისი,1,წმინდა გიორგის საერო,1021,1617
თბილისი,1,წმინდა ილია მართლის,1022,558
თბილისი,1,წმინდა ნიკოლოზის,1023,598
თბილისი,1,წმინდა ნინოს,1024,558
თბილისი,1,ჯეჯილი,1025,566
თბილისი,1,ჯიელსი,1026,577
თბილისი,1,ჰამილტონი,1027,4050
თბილისი,1,ჰელიოსი,1028,1829
თეთრიწყარო,26,ალექსეევკის,1029,2102
თეთრიწყარო,26,ბოგვის,1030,2105
თეთრიწყარო,26,ბორბალოს,1031,2106
თეთრიწყარო,26,გოლთეთის,1032,2107
თეთრიწყარო,26,ერტისის,1033,2112
თეთრიწყარო,26,თეთრიწყაროს,1034,4051
თეთრიწყარო,26,კოდის,1035,2113
თეთრიწყარო,26,მანგლისის 1,1036,2114
თეთრიწყარო,26,სამღერეთის,1037,4052
თეთრიწყარო,26,ტბეთის 2,1038,4053
თეთრიწყარო,26,შავსაყდარის,1039,
თეთრიწყარო,26,ხაიშის,1040,2127
თელავი,27,1,1041,509
თელავი,27,2,1042,501
თელავი,27,3,1043,515
თელავი,27,4,1044,514
თელავი,27,5,1045,513
თელავი,27,6,1046,504
თელავი,27,7,1047,523
თელავი,27,8,1048,521
თელავი,27,9,1049,510
თელავი,27,აკურის,1050,507
თელავი,27,ალვანის,1051,4055
თელავი,27,ანანურის,1052,502
თელავი,27,ართნის,1053,
თელავი,27,აწყურის,1054,4057
თელავი,27,ახმეტის,1055,
თელავი,27,ბუშეტის,1056,519
თელავი,27,გულგულის,1057,511
თელავი,27,დუისის,1058,
თელავი,27,ევროპული სკოლა,1059,4059
თელავი,27,ეპარქიის,1060,
თელავი,27,ვანთის,1061,498
თელავი,27,ვარდისუბნის,1062,520
თელავი,27,თეთრიწყლების,1063,516
თელავი,27,იყალთოს,1064,522
თელავი,27,კალაურის,1065,4060
თელავი,27,კისისხევის,1066,517
თელავი,27,კონდოლის,1067,508
თელავი,27,კურდღელაურის,1068,500
თელავი,27,ლალისყურის,1069,
თელავი,27,ლაფანყურის,1070,505
თელავი,27,მატნის,1071,
თელავი,27,მულმულის,1072,4061
თელავი,27,ნაფარეულის,1073,512
თელავი,27,ოჟიოს,1074,
თელავი,27,რუისპირის,1075,497
თელავი,27,სამრევლოს,1076,
თელავი,27,სანიორეს,1077,4064
თელავი,27,ფშავლის,1078,503
თელავი,27,ქვემო ალვანის,1079,4065
თელავი,27,ქვემო ხოდაშნის,1080,499
თელავი,27,ქისტაურის,1081,4066
თელავი,27,ყარაჯალის,1082,506
თელავი,27,ყვარლის,1083,4067
თელავი,27,შალაურის,1084,
თელავი,27,წინანდლის,1085,518
თელავი,27,"წმინდა ბიძინა, შალვა და ელიზბარის",1086,745
თელავი,27,ხოდაშენის,1087,4068
თელეთი,28,თელეთის,1088,
თერჯოლა,29,1,1089,2129
თერჯოლა,29,2,1090,2130
თერჯოლა,29,ალისუბნის,1091,
თერჯოლა,29,ახალთერჯოლის,1092,2133
თერჯოლა,29,ბარდუბნის,1093,2134
თერჯოლა,29,გოგნის,1094,2135
თერჯოლა,29,დავით კლდიაშვილის,1095,4069
თერჯოლა,29,ეწერის,1096,2137
თერჯოლა,29,ზედა საზანოს,1097,2138
თერჯოლა,29,ზედა სიმონეთის,1098,2139
თერჯოლა,29,ზოვრეთის,1099,
თერჯოლა,29,თუზის,1100,2140
თერჯოლა,29,კვახჭირის,1101,2141
თერჯოლა,29,კლდიაშვილის,1102,
თერჯოლა,29,მზეკაბანი,1103,
თერჯოლა,29,მზეკაბანი 2007,1104,2128
თერჯოლა,29,ნაგარევის,1105,
თერჯოლა,29,ნახშირღელის,1106,2143
თერჯოლა,29,სიმონეთის 1,1107,716
თერჯოლა,29,სიმონეთის 2,1108,2148
თერჯოლა,29,ქვედა საზანოს 2,1109,697
თერჯოლა,29,ქვედა სიმონეთის 1,1110,2147
თერჯოლა,29,ქვედა სიმონეთის 2,1111,
თერჯოლა,29,ღვანკითის,1112,2149
თერჯოლა,29,ჩხარის 1,1113,2150
თერჯოლა,29,ჩხარის 2,1114,2151
თერჯოლა,29,ძევრის,1115,2152
თერჯოლა,29,ჭოგნარის,1116,724
თიანეთი,30,2,1117,
თიანეთი,30,ნაქალაქარის,1118,2159
თიანეთი,30,სიონის,1119,2162
თიანეთი,30,ხევსურთსოფლის,1120,2166
კასპი,31,1,1121,1483
კასპი,31,2,1122,1484
კასპი,31,3,1123,1485
კასპი,31,4,1124,1487
კასპი,31,აღაიანის,1125,1486
კასპი,31,ახალქალაქის,1126,1552
კასპი,31,ახალციხის,1127,1551
კასპი,31,ბესიკ ნიპარიშვილის,1128,1512
კასპი,31,დოესის,1129,1553
კასპი,31,ზანდაკის,1130,
კასპი,31,ზემო ხანდაკის,1131,1555
კასპი,31,თვალადის,1132,1554
კასპი,31,იგოეთის,1133,1556
კასპი,31,კავთისხევის,1134,1494
კასპი,31,ლამისყანის,1135,1495
კასპი,31,მეტეხის 1,1136,1496
კასპი,31,მეტეხის 2,1137,1507
კასპი,31,ნიგოზეთის,1138,
კასპი,31,ნიზოგის,1139,
კასპი,31,ნიქოზის,1140,
კასპი,31,ოკამის,1141,1497
კასპი,31,სამთავისის,1142,1500
კასპი,31,სასირეთის,1143,1501
კასპი,31,სკრის,1144,1509
კასპი,31,ქვემო გომის,1145,1503
კასპი,31,ქვემო ჭალის,1146,1502
კასპი,31,ქვემო ხანდაკის,1147,1510
კასპი,31,ხანდაკის,1148,
კასპი,31,ხოვლეს,1149,1504
ლაგოდეხი,32,1,1150,1702
ლაგოდეხი,32,2,1151,4078
ლაგოდეხი,32,3,1152,1703
ლაგოდეხი,32,აფენის 1,1153,1632
ლაგოდეხი,32,აფენის 2,1154,1638
ლაგოდეხი,32,ბაისუბნის,1155,1641
ლაგოდეხი,32,გვიმრიანის,1156,1646
ლაგოდეხი,32,გიორგეთის,1157,1648
ლაგოდეხი,32,გურგენიას,1158,4079
ლაგოდეხი,32,დავითიანის,1159,1650
ლაგოდეხი,32,ვარდისუბნის,1160,1688
ლაგოდეხი,32,თამარიანის,1161,1690
ლაგოდეხი,32,თელის,1162,1692
ლაგოდეხი,32,კართუბნის,1163,1700
ლაგოდეხი,32,ლელიანის,1164,1704
ლაგოდეხი,32,მაწიმის,1165,1706
ლაგოდეხი,32,მსხალგორის,1166,1708
ლაგოდეხი,32,ნინიგორის,1167,1710
ლაგოდეხი,32,ფონის,1168,1713
ლაგოდეხი,32,შრომის,1169,1716
ლაგოდეხი,32,ცოდნისკარის,1170,1717
ლაგოდეხი,32,ჭაბუკიანის,1171,1718
ლაგოდეხი,32,ჭიაურის,1172,1719
ლაგოდეხი,32,ჰერეთისკარის,1173,1721
ლანჩხუთი,33,1,1174,2169
ლანჩხუთი,33,აკეთის,1175,2172
ლანჩხუთი,33,აცნის,1176,
ლანჩხუთი,33,ახალსოფლის,1177,2174
ლანჩხუთი,33,გულიანის,1178,4081
ლანჩხუთი,33,იოანე ნათლისმცემლის,1179,
ლანჩხუთი,33,ლესის,1180,2175
ლანჩხუთი,33,მამათის,1181,2176
ლანჩხუთი,33,ნინოშვილის,1182,2179
ლანჩხუთი,33,სუფსის,1183,2180
ლანჩხუთი,33,ქვიანის,1184,2182
ლანჩხუთი,33,შრომისუბნის,1185,2184
ლანჩხუთი,33,ჩოჩხათის,1186,2187
ლანჩხუთი,33,წყალწმინდის,1187,2188
ლანჩხუთი,33,ხაჯალიის,1188,2190
ლანჩხუთი,33,ჯურუყვეთის 2,1189,
მარნეული,34,1,1190,2206
მარნეული,34,2,1191,2207
მარნეული,34,5,1192,2210
მარნეული,34,6,1193,2211
მარნეული,34,7,1194,2212
მარნეული,34,თამარისის 1,1195,1687
მარნეული,34,კირაჩმუღანლოს,1196,1770
მარნეული,34,კირიხლოს,1197,1707
მარნეული,34,ჯანდარას,1198,1789
მარტვილი,35,1,1199,1275
მარტვილი,35,2,1200,1283
მარტვილი,35,აბედათის,1201,1286
მარტვილი,35,ამბროსი ხელაიას,1202,
მარტვილი,35,ბალდის,1203,1300
მარტვილი,35,გაჭედილის,1204,1284
მარტვილი,35,გურძემის,1205,1301
მარტვილი,35,დიდი ჭყონის 1,1206,1276
მარტვილი,35,დიდი ჭყონის 2,1207,1294
მარტვილი,35,დოშაყეს,1208,1282
მარტვილი,35,ვედიდკარის,1209,1280
მარტვილი,35,ზედა ნაგვაზაოს,1210,1303
მარტვილი,35,ზედა ხუნწის,1211,1278
მარტვილი,35,თამაკონის,1212,1299
მარტვილი,35,ინჩხურის,1213,1291
მარტვილი,35,კიწიის,1214,1302
მარტვილი,35,კურზუს,1215,1292
მარტვილი,35,ლედგებეს,1216,1289
მარტვილი,35,ლეციცხვაიეს,1217,1309
მარტვილი,35,ლეხაინდრაოს,1218,1571
მარტვილი,35,მეორე ნამიკოლაოს,1219,1308
მარტვილი,35,მეურნეობის,1220,4082
მარტვილი,35,მეურნეობის 2,1221,
მარტვილი,35,მუსხურჩა,1222,
მარტვილი,35,მუხიანის,1223,1305
მარტვილი,35,ნაგებერაოს,1224,1298
მარტვილი,35,ნაგვაზაოს,1225,4083
მარტვილი,35,ნამიკოლაოს 2,1226,
მარტვილი,35,ნაჩილაჩაოს,1227,4084
მარტვილი,35,ნახუნაოს,1228,1572
მარტვილი,35,ნახურცილაოს,1229,1290
მარტვილი,35,ნოღის,1230,1293
მარტვილი,35,ონოღიას,1231,1287
მარტვილი,35,ოჩეს,1232,1295
მარტვილი,35,სალხინოს,1233,1307
მარტვილი,35,სალხინოს გიმნაზია,1234,
მარტვილი,35,სერგიეთის,1235,1277
მარტვილი,35,სხივი,1236,1310
მარტვილი,35,ტალერის,1237,1304
მარტვილი,35,ქვედა ნაგვაზაოს,1238,1297
მარტვილი,35,ცალერის,1239,
მარტვილი,35,წაჩხურას,1240,1285
მარტვილი,35,ჭყონის,1241,
მარტვილი,35,ხუნწის,1242,1281
მარტვილი,35,ჯოლევის,1243,1306
მესტია,36,1,1244,2282
მესტია,36,ილარიონ ქართველის,1245,
მესტია,36,ლატალის,1246,2291
მესტია,36,ლახამულას,1247,2292
მესტია,36,ლენჯერის 2,1248,2294
მესტია,36,ყარ-სგურიშის,1249,2301
მესტია,36,ჭუბერის,1250,2304
მესტია,36,ხაიშის,1251,2305
მცხეთა,37,1,1252,1102
მცხეთა,37,2,1253,1104
მცხეთა,37,3,1254,4085
მცხეთა,37,7,1255,
მცხეთა,37,ათორმეტ მოციქულთა,1256,1110
მცხეთა,37,ანანურის,1257,4086
მცხეთა,37,ახალდაბის,1258,1100
მცხეთა,37,ბიწმენდის,1259,1106
მცხეთა,37,გალავნის,1260,1094
მცხეთა,37,ერედის,1261,1082
მცხეთა,37,ვაზიანის,1262,1093
მცხეთა,37,ლისის,1263,1101
მცხეთა,37,მთაწმინდელები,1264,4088
მცხეთა,37,მისაქციელის,1265,1103
მცხეთა,37,მუხრანის 1,1266,
მცხეთა,37,მუხრანის 2,1267,4090
მცხეთა,37,მუხრანის 3,1268,1108
მცხეთა,37,ნავაზის,1269,1084
მცხეთა,37,ნატახტარის,1270,1096
მცხეთა,37,ნიჩბისის,1271,1087
მცხეთა,37,ნოზა,1272,4091
მცხეთა,37,პატარა ქანდის,1273,1088
მცხეთა,37,საგურამოს,1274,1085
მცხეთა,37,ქანდის,1275,
მცხეთა,37,ქსნის,1276,1091
მცხეთა,37,ქსოვრისის,1277,1092
მცხეთა,37,ჩარდახის,1278,1099
მცხეთა,37,ციხისძირის,1279,1086
მცხეთა,37,ძალისის,1280,1098
მცხეთა,37,ძეგვის,1281,1090
მცხეთა,37,ძველი ქანდის,1282,1083
მცხეთა,37,წეროვნის 1,1283,1095
მცხეთა,37,წეროვნის 2,1284,1089
მცხეთა,37,წეროვნის 3,1285,1097
მცხეთა,37,წეროვნის 4,1286,4095
მცხეთა,37,წილკნის,1287,1109
მცხეთა,37,წილკნის 2,1288,
ნინოწმინდა,38,4,1289,
ნინოწმინდა,38,ბოგდანოვკის,1290,4097
ნინოწმინდა,38,ორლოვკის,1291,2327
ოზურგეთი,39,1,1292,493
ოზურგეთი,39,2,1293,485
ოზურგეთი,39,25,1298,
ოზურგეთი,39,3,1294,465
ოზურგეთი,39,4,1295,481
ოზურგეთი,39,5,1296,478
ოზურგეთი,39,6,1297,
ოზურგეთი,39,ასკანის,1299,491
ოზურგეთი,39,ბაილეთის,1300,475
ოზურგეთი,39,ბახვის,1301,473
ოზურგეთი,39,ბოხვაურის,1302,466
ოზურგეთი,39,გაბრიელ ეპისკოპოსის,1303,743
ოზურგეთი,39,გაღმა დვაბზუს,1304,459
ოზურგეთი,39,გომის,1305,470
ოზურგეთი,39,გურიანთის,1306,484
ოზურგეთი,39,დაბა ნარუჯის,1307,482
ოზურგეთი,39,დაბა ნასაკირალის,1308,490
ოზურგეთი,39,დაბა ურეკის,1309,457
ოზურგეთი,39,დვაბზუს,1310,467
ოზურგეთი,39,ვაკიჯვრის,1311,458
ოზურგეთი,39,ზაზა დამენიას,1312,4098
ოზურგეთი,39,ზემო ნატანების,1313,489
ოზურგეთი,39,თხინვალის,1314,472
ოზურგეთი,39,კვირიკეთის,1315,486
ოზურგეთი,39,კონჭკათის,1316,462
ოზურგეთი,39,ლაითურის,1317,
ოზურგეთი,39,ლიხაურის,1318,487
ოზურგეთი,39,მაკვანეთის,1319,492
ოზურგეთი,39,მერიის,1320,496
ოზურგეთი,39,მთისპირის,1321,1513
ოზურგეთი,39,ნაგომრის,1322,
ოზურგეთი,39,ნარუჯის,1323,
ოზურგეთი,39,ნასაკირალის,1324,
ოზურგეთი,39,ნატანების,1325,
ოზურგეთი,39,ნატანების 2,1326,4100
ოზურგეთი,39,ნატანების დაწყებითი,1327,
ოზურგეთი,39,ნაღობილევის,1328,2530
ოზურგეთი,39,ორმეთის,1329,494
ოზურგეთი,39,პანსიონი,1330,
ოზურგეთი,39,სამრევლოს,1331,
ოზურგეთი,39,სილაურის,1332,471
ოზურგეთი,39,სოფელ ოზურგეთის,1333,9
ოზურგეთი,39,ურეკის,1334,
ოზურგეთი,39,ქვედა ბახვის,1335,479
ოზურგეთი,39,ქვემო ნატანების,1336,1514
ოზურგეთი,39,ღვთისმშობლის სახელობის,1337,
ოზურგეთი,39,ყოვლადწმინდა ღვთისმშობლის,1338,
ოზურგეთი,39,შემოქმედის,1339,483
ოზურგეთი,39,შრომის,1340,480
ოზურგეთი,39,ჩოჩხათის,1341,
ოზურგეთი,39,ჩოხატაურის 1,1342,
ოზურგეთი,39,ციხისფერდის,1343,474
ოზურგეთი,39,ცხემლისხიდის,1344,461
ოზურგეთი,39,ძიმითის,1345,495
ოზურგეთი,39,წმინდა ნინოს,1346,744
ოზურგეთი,39,ხილაურის,1347,
